Date,Bill Number,Item Description,Time,Quantity,Rate,Tax,Discount,Total,Category
2023-07-22,B18209,Coffee,21:21:52,2,5.0,0.8,0.0,10.8,Beverage
2023-07-22,B18210,Pastry,14:45:45,1,8.0,0.64,0.8,7.84,Food
2023-07-22,B18211,Sandwich,08:39:06,3,3.0,0.72,0.45,9.27,Food
2023-07-22,B18212,Salad,04:34:12,3,3.5,0.84,0.0,11.34,Food
2023-07-22,B18213,Sandwich,02:45:06,3,6.0,1.44,1.8,17.64,Food
2023-07-22,B18214,Tea,09:42:08,3,5.0,1.2,0.75,15.45,Beverage
2023-07-22,B18215,Pastry,00:08:49,2,4.0,0.64,0.0,8.64,Food
2023-07-22,B18216,Pastry,00:33:19,2,7.0,1.12,0.0,15.12,Food
2023-07-22,B18217,Salad,18:03:36,2,4.0,0.64,0.0,8.64,Food
2023-07-22,B18218,Sandwich,06:49:37,2,4.0,0.64,0.0,8.64,Food
2023-07-22,B18219,Pastry,04:20:36,2,4.5,0.72,0.45,9.27,Food
2023-07-22,B18220,Pastry,21:59:11,2,8.0,1.28,0.8,16.48,Food
2023-07-22,B18221,Pastry,18:49:31,1,6.0,0.48,0.6,5.88,Food
2023-07-22,B18222,Salad,03:42:39,3,8.0,1.92,2.4,23.52,Food
2023-07-22,B18223,Pastry,06:01:37,1,6.0,0.48,0.6,5.88,Food
2023-07-22,B18224,Tea,19:33:29,3,3.0,0.72,0.0,9.72,Beverage
2023-07-22,B18225,Salad,04:18:53,1,8.0,0.64,0.0,8.64,Food
2023-07-22,B18226,Coffee,12:38:44,2,8.0,1.28,0.0,17.28,Beverage
2023-07-22,B18227,Sandwich,11:17:03,1,8.0,0.64,0.8,7.84,Food
2023-07-22,B18228,Sandwich,00:57:03,2,4.5,0.72,0.0,9.72,Food
2023-07-22,B18229,Coffee,03:29:21,3,4.0,0.96,0.0,12.96,Beverage
2023-07-22,B18230,Tea,15:51:29,2,8.0,1.28,0.8,16.48,Beverage
2023-07-22,B18231,Pastry,06:55:35,2,6.0,0.96,0.0,12.96,Food
2023-07-22,B18232,Tea,18:34:58,2,2.5,0.4,0.0,5.4,Beverage
2023-07-22,B18233,Pastry,17:37:19,1,4.0,0.32,0.2,4.12,Food
2023-07-22,B18234,Salad,14:23:56,1,8.0,0.64,0.0,8.64,Food
2023-07-22,B18235,Sandwich,21:06:31,3,3.0,0.72,0.45,9.27,Food
2023-07-22,B18236,Sandwich,18:24:22,3,4.0,0.96,0.0,12.96,Food
2023-07-22,B18237,Pastry,22:49:03,2,8.0,1.28,0.0,17.28,Food
2023-07-22,B18238,Coffee,05:44:57,1,2.5,0.2,0.25,2.45,Beverage
2023-07-22,B18239,Coffee,04:00:40,3,7.0,1.68,2.1,20.58,Beverage
2023-07-22,B18240,Coffee,16:08:38,1,2.5,0.2,0.0,2.7,Beverage
2023-07-23,B18241,Sandwich,04:46:08,1,5.0,0.4,0.0,5.4,Food
2023-07-23,B18242,Salad,22:46:53,1,8.0,0.64,0.0,8.64,Food
2023-07-23,B18243,Salad,06:49:26,1,3.5,0.28,0.35,3.43,Food
2023-07-23,B18244,Tea,18:00:36,2,4.0,0.64,0.8,7.84,Beverage
2023-07-23,B18245,Sandwich,14:34:07,3,5.0,1.2,0.0,16.2,Food
2023-07-23,B18246,Salad,19:35:16,2,4.5,0.72,0.45,9.27,Food
2023-07-23,B18247,Pastry,21:47:37,3,5.0,1.2,0.75,15.45,Food
2023-07-23,B18248,Salad,22:37:51,3,7.0,1.68,2.1,20.58,Food
2023-07-23,B18249,Tea,00:59:55,3,6.0,1.44,0.9,18.54,Beverage
2023-07-23,B18250,Salad,03:02:33,2,4.5,0.72,0.45,9.27,Food
2023-07-23,B18251,Coffee,13:46:10,3,5.0,1.2,0.0,16.2,Beverage
2023-07-23,B18252,Salad,01:52:28,1,4.5,0.36,0.0,4.86,Food
2023-07-23,B18253,Pastry,07:04:57,1,7.0,0.56,0.0,7.56,Food
2023-07-23,B18254,Coffee,02:01:35,1,3.0,0.24,0.15,3.09,Beverage
2023-07-23,B18255,Salad,21:32:07,1,6.0,0.48,0.0,6.48,Food
2023-07-23,B18256,Coffee,18:47:05,3,3.5,0.84,0.0,11.34,Beverage
2023-07-23,B18257,Tea,12:32:55,3,2.5,0.6,0.38,7.72,Beverage
2023-07-23,B18258,Pastry,11:12:26,1,3.5,0.28,0.35,3.43,Food
2023-07-23,B18259,Sandwich,13:52:47,2,6.0,0.96,1.2,11.76,Food
2023-07-23,B18260,Coffee,03:57:42,1,8.0,0.64,0.8,7.84,Beverage
2023-07-23,B18261,Sandwich,19:47:34,3,2.5,0.6,0.38,7.72,Food
2023-07-23,B18262,Sandwich,18:39:49,3,5.0,1.2,1.5,14.7,Food
2023-07-23,B18263,Tea,18:43:45,2,2.5,0.4,0.5,4.9,Beverage
2023-07-23,B18264,Sandwich,03:39:49,3,4.0,0.96,0.0,12.96,Food
2023-07-23,B18265,Salad,16:41:41,2,7.0,1.12,0.7,14.42,Food
2023-07-23,B18266,Tea,07:57:24,3,6.0,1.44,0.9,18.54,Beverage
2023-07-23,B18267,Sandwich,04:01:11,3,3.5,0.84,0.52,10.82,Food
2023-07-23,B18268,Tea,06:19:24,2,6.0,0.96,1.2,11.76,Beverage
2023-07-23,B18269,Pastry,12:38:18,2,3.5,0.56,0.0,7.56,Food
2023-07-23,B18270,Sandwich,21:26:25,1,3.0,0.24,0.15,3.09,Food
2023-07-23,B18271,Coffee,20:13:48,1,6.0,0.48,0.3,6.18,Beverage
2023-07-23,B18272,Coffee,14:01:33,3,8.0,1.92,0.0,25.92,Beverage
2023-07-23,B18273,Coffee,06:12:46,2,8.0,1.28,0.8,16.48,Beverage
2023-07-23,B18274,Coffee,12:53:04,2,3.5,0.56,0.7,6.86,Beverage
2023-07-23,B18275,Coffee,07:14:01,2,4.5,0.72,0.9,8.82,Beverage
2023-07-23,B18276,Tea,08:09:11,3,3.0,0.72,0.9,8.82,Beverage
2023-07-23,B18277,Sandwich,19:54:54,2,2.5,0.4,0.5,4.9,Food
2023-07-23,B18278,Coffee,10:28:40,2,7.0,1.12,0.7,14.42,Beverage
2023-07-23,B18279,Tea,08:42:21,1,6.0,0.48,0.6,5.88,Beverage
2023-07-23,B18280,Coffee,18:08:36,3,2.5,0.6,0.0,8.1,Beverage
2023-07-23,B18281,Sandwich,21:58:16,2,7.0,1.12,0.0,15.12,Food
2023-07-23,B18282,Sandwich,13:25:08,3,8.0,1.92,1.2,24.72,Food
2023-07-23,B18283,Sandwich,12:13:54,2,4.0,0.64,0.4,8.24,Food
2023-07-23,B18284,Tea,22:41:28,1,4.0,0.32,0.4,3.92,Beverage
2023-07-23,B18285,Coffee,11:33:07,1,5.0,0.4,0.5,4.9,Beverage
2023-07-23,B18286,Coffee,12:47:56,1,8.0,0.64,0.8,7.84,Beverage
2023-07-23,B18287,Salad,18:00:27,2,8.0,1.28,0.0,17.28,Food
2023-07-23,B18288,Pastry,12:17:07,3,3.5,0.84,1.05,10.29,Food
2023-07-23,B18289,Pastry,04:53:44,2,5.0,0.8,1.0,9.8,Food
2023-07-23,B18290,Salad,13:07:07,2,3.0,0.48,0.3,6.18,Food
2023-07-23,B18291,Tea,21:24:29,2,3.0,0.48,0.6,5.88,Beverage
2023-07-23,B18292,Coffee,15:34:42,1,4.5,0.36,0.0,4.86,Beverage
2023-07-23,B18293,Tea,11:45:52,3,6.0,1.44,0.9,18.54,Beverage
2023-07-23,B18294,Salad,12:34:22,3,3.0,0.72,0.45,9.27,Food
2023-07-23,B18295,Sandwich,23:49:49,2,5.0,0.8,1.0,9.8,Food
2023-07-23,B18296,Sandwich,04:36:18,2,3.5,0.56,0.35,7.21,Food
2023-07-23,B18297,Sandwich,05:32:17,3,2.5,0.6,0.75,7.35,Food
2023-07-23,B18298,Pastry,08:08:39,2,3.5,0.56,0.0,7.56,Food
2023-07-23,B18299,Sandwich,12:35:23,3,2.5,0.6,0.75,7.35,Food
2023-07-23,B18300,Salad,19:03:39,1,4.5,0.36,0.45,4.41,Food
2023-07-23,B18301,Tea,14:59:55,3,4.5,1.08,0.0,14.58,Beverage
2023-07-23,B18302,Coffee,04:45:24,2,3.0,0.48,0.0,6.48,Beverage
2023-07-23,B18303,Salad,06:20:56,1,4.5,0.36,0.22,4.64,Food
2023-07-23,B18304,Salad,14:48:25,1,3.0,0.24,0.0,3.24,Food
2023-07-23,B18305,Coffee,15:25:39,3,8.0,1.92,2.4,23.52,Beverage
2023-07-23,B18306,Coffee,12:23:55,1,8.0,0.64,0.4,8.24,Beverage
2023-07-23,B18307,Salad,17:05:31,2,6.0,0.96,0.6,12.36,Food
2023-07-23,B18308,Sandwich,04:12:05,3,4.0,0.96,0.6,12.36,Food
2023-07-23,B18309,Salad,23:19:09,2,6.0,0.96,0.6,12.36,Food
2023-07-23,B18310,Tea,17:39:46,2,3.0,0.48,0.0,6.48,Beverage
2023-07-23,B18311,Salad,12:36:36,3,6.0,1.44,0.0,19.44,Food
2023-07-23,B18312,Pastry,14:31:51,3,7.0,1.68,0.0,22.68,Food
2023-07-23,B18313,Sandwich,01:38:24,2,5.0,0.8,0.5,10.3,Food
2023-07-23,B18314,Coffee,07:36:37,2,5.0,0.8,0.0,10.8,Beverage
2023-07-23,B18315,Coffee,16:53:40,1,3.5,0.28,0.35,3.43,Beverage
2023-07-23,B18316,Pastry,02:11:09,3,8.0,1.92,1.2,24.72,Food
2023-07-23,B18317,Tea,08:37:13,3,5.0,1.2,0.0,16.2,Beverage
2023-07-23,B18318,Sandwich,10:25:33,3,8.0,1.92,2.4,23.52,Food
2023-07-23,B18319,Tea,10:46:28,1,4.5,0.36,0.0,4.86,Beverage
2023-07-23,B18320,Pastry,21:00:16,3,7.0,1.68,0.0,22.68,Food
2023-07-23,B18321,Salad,20:05:04,3,7.0,1.68,1.05,21.63,Food
2023-07-23,B18322,Salad,06:16:43,2,4.0,0.64,0.4,8.24,Food
2023-07-23,B18323,Coffee,16:01:41,1,4.0,0.32,0.4,3.92,Beverage
2023-07-23,B18324,Salad,11:23:25,3,8.0,1.92,1.2,24.72,Food
2023-07-23,B18325,Coffee,14:06:17,1,2.5,0.2,0.25,2.45,Beverage
2023-07-23,B18326,Coffee,03:51:44,1,7.0,0.56,0.0,7.56,Beverage
2023-07-23,B18327,Coffee,02:28:56,1,6.0,0.48,0.0,6.48,Beverage
2023-07-23,B18328,Tea,09:16:56,1,4.5,0.36,0.22,4.64,Beverage
2023-07-23,B18329,Pastry,08:06:41,1,7.0,0.56,0.35,7.21,Food
2023-07-23,B18330,Pastry,17:38:29,3,5.0,1.2,1.5,14.7,Food
2023-07-23,B18331,Sandwich,21:52:41,2,4.5,0.72,0.9,8.82,Food
2023-07-23,B18332,Tea,10:56:21,3,3.5,0.84,0.0,11.34,Beverage
2023-07-23,B18333,Pastry,14:53:48,3,4.5,1.08,0.68,13.9,Food
2023-07-23,B18334,Sandwich,01:29:21,2,4.0,0.64,0.4,8.24,Food
2023-07-23,B18335,Sandwich,08:56:14,1,8.0,0.64,0.8,7.84,Food
2023-07-23,B18336,Coffee,07:26:23,1,4.5,0.36,0.0,4.86,Beverage
2023-07-23,B18337,Tea,11:13:09,3,3.5,0.84,0.0,11.34,Beverage
2023-07-23,B18338,Sandwich,09:39:10,1,3.5,0.28,0.0,3.78,Food
2023-07-23,B18339,Coffee,04:03:33,1,4.0,0.32,0.4,3.92,Beverage
2023-07-23,B18340,Coffee,07:47:45,1,7.0,0.56,0.7,6.86,Beverage
2023-07-23,B18341,Tea,22:36:55,2,2.5,0.4,0.0,5.4,Beverage
2023-07-23,B18342,Coffee,09:31:28,3,3.0,0.72,0.9,8.82,Beverage
2023-07-23,B18343,Sandwich,11:10:14,1,7.0,0.56,0.0,7.56,Food
2023-07-23,B18344,Pastry,21:18:47,2,4.0,0.64,0.0,8.64,Food
2023-07-23,B18345,Salad,08:53:35,3,8.0,1.92,1.2,24.72,Food
2023-07-23,B18346,Salad,12:03:52,3,3.5,0.84,0.52,10.82,Food
2023-07-23,B18347,Tea,22:20:30,1,3.5,0.28,0.0,3.78,Beverage
2023-07-23,B18348,Salad,07:23:31,1,5.0,0.4,0.5,4.9,Food
2023-07-23,B18349,Pastry,20:31:49,2,4.5,0.72,0.45,9.27,Food
2023-07-23,B18350,Tea,16:08:02,3,3.5,0.84,1.05,10.29,Beverage
2023-07-23,B18351,Tea,21:31:11,1,4.0,0.32,0.4,3.92,Beverage
2023-07-23,B18352,Sandwich,09:29:40,2,7.0,1.12,0.0,15.12,Food
2023-07-23,B18353,Pastry,16:23:04,3,5.0,1.2,1.5,14.7,Food
2023-07-23,B18354,Coffee,22:42:02,3,2.5,0.6,0.38,7.72,Beverage
2023-07-23,B18355,Salad,09:02:00,1,2.5,0.2,0.0,2.7,Food
2023-07-23,B18356,Tea,21:35:25,1,6.0,0.48,0.6,5.88,Beverage
2023-07-23,B18357,Sandwich,10:49:47,2,6.0,0.96,0.0,12.96,Food
2023-07-23,B18358,Pastry,11:12:23,3,3.0,0.72,0.9,8.82,Food
2023-07-23,B18359,Pastry,00:47:46,3,3.0,0.72,0.9,8.82,Food
2023-07-23,B18360,Pastry,21:05:18,1,6.0,0.48,0.3,6.18,Food
2023-07-23,B18361,Salad,18:16:43,3,5.0,1.2,0.0,16.2,Food
2023-07-23,B18362,Tea,10:21:15,1,3.5,0.28,0.35,3.43,Beverage
2023-07-23,B18363,Sandwich,07:50:40,3,3.5,0.84,0.0,11.34,Food
2023-07-23,B18364,Coffee,13:37:12,1,2.5,0.2,0.0,2.7,Beverage
2023-07-23,B18365,Coffee,09:57:08,3,8.0,1.92,1.2,24.72,Beverage
2023-07-23,B18366,Tea,20:34:06,2,4.5,0.72,0.9,8.82,Beverage
2023-07-23,B18367,Tea,17:45:34,1,4.5,0.36,0.45,4.41,Beverage
2023-07-23,B18368,Salad,11:10:22,1,3.0,0.24,0.15,3.09,Food
2023-07-23,B18369,Sandwich,22:39:22,2,5.0,0.8,0.5,10.3,Food
2023-07-23,B18370,Salad,10:33:06,1,3.5,0.28,0.18,3.6,Food
2023-07-23,B18371,Tea,05:29:59,2,5.0,0.8,0.0,10.8,Beverage
2023-07-23,B18372,Coffee,12:06:57,2,5.0,0.8,1.0,9.8,Beverage
2023-07-23,B18373,Tea,18:41:18,2,8.0,1.28,0.0,17.28,Beverage
2023-07-23,B18374,Coffee,17:47:02,1,7.0,0.56,0.0,7.56,Beverage
2023-07-23,B18375,Coffee,21:16:40,2,8.0,1.28,0.8,16.48,Beverage
2023-07-23,B18376,Coffee,00:29:01,2,6.0,0.96,0.0,12.96,Beverage
2023-07-23,B18377,Salad,15:54:10,3,4.0,0.96,0.0,12.96,Food
2023-07-24,B18378,Coffee,03:31:04,3,2.5,0.6,0.75,7.35,Beverage
2023-07-24,B18379,Sandwich,16:53:20,3,4.5,1.08,0.68,13.9,Food
2023-07-24,B18380,Tea,12:25:47,1,6.0,0.48,0.6,5.88,Beverage
2023-07-24,B18381,Tea,12:13:30,2,8.0,1.28,0.8,16.48,Beverage
2023-07-24,B18382,Sandwich,05:39:11,1,3.0,0.24,0.3,2.94,Food
2023-07-24,B18383,Coffee,23:50:30,2,2.5,0.4,0.0,5.4,Beverage
2023-07-24,B18384,Coffee,18:53:48,1,7.0,0.56,0.35,7.21,Beverage
2023-07-24,B18385,Coffee,11:16:05,2,2.5,0.4,0.25,5.15,Beverage
2023-07-24,B18386,Pastry,10:25:20,2,7.0,1.12,1.4,13.72,Food
2023-07-24,B18387,Sandwich,14:03:29,2,4.0,0.64,0.0,8.64,Food
2023-07-24,B18388,Pastry,18:03:45,1,4.5,0.36,0.22,4.64,Food
2023-07-24,B18389,Coffee,01:56:38,3,5.0,1.2,0.75,15.45,Beverage
2023-07-24,B18390,Pastry,22:17:04,1,8.0,0.64,0.4,8.24,Food
2023-07-24,B18391,Tea,17:02:49,2,3.5,0.56,0.35,7.21,Beverage
2023-07-24,B18392,Pastry,18:42:55,3,8.0,1.92,2.4,23.52,Food
2023-07-24,B18393,Pastry,23:17:02,3,3.5,0.84,0.0,11.34,Food
2023-07-24,B18394,Salad,00:36:52,3,7.0,1.68,0.0,22.68,Food
2023-07-24,B18395,Coffee,06:24:33,1,4.5,0.36,0.0,4.86,Beverage
2023-07-24,B18396,Coffee,20:08:23,1,3.0,0.24,0.15,3.09,Beverage
2023-07-24,B18397,Pastry,04:41:11,3,6.0,1.44,1.8,17.64,Food
2023-07-24,B18398,Pastry,06:22:31,2,3.0,0.48,0.3,6.18,Food
2023-07-24,B18399,Coffee,20:17:17,1,3.5,0.28,0.18,3.6,Beverage
2023-07-24,B18400,Tea,14:46:43,2,7.0,1.12,1.4,13.72,Beverage
2023-07-24,B18401,Salad,04:47:16,2,8.0,1.28,0.0,17.28,Food
2023-07-24,B18402,Coffee,00:28:06,1,3.0,0.24,0.15,3.09,Beverage
2023-07-24,B18403,Salad,21:43:28,2,6.0,0.96,0.0,12.96,Food
2023-07-24,B18404,Coffee,03:47:14,1,6.0,0.48,0.3,6.18,Beverage
2023-07-24,B18405,Salad,19:42:25,3,8.0,1.92,2.4,23.52,Food
2023-07-24,B18406,Sandwich,13:42:51,3,7.0,1.68,0.0,22.68,Food
2023-07-24,B18407,Coffee,08:18:37,2,4.0,0.64,0.4,8.24,Beverage
2023-07-24,B18408,Sandwich,14:46:44,1,5.0,0.4,0.25,5.15,Food
2023-07-24,B18409,Salad,19:08:51,3,7.0,1.68,1.05,21.63,Food
2023-07-24,B18410,Coffee,08:21:53,1,5.0,0.4,0.25,5.15,Beverage
2023-07-24,B18411,Tea,21:19:27,2,4.0,0.64,0.0,8.64,Beverage
2023-07-24,B18412,Coffee,17:07:19,2,3.5,0.56,0.7,6.86,Beverage
2023-07-24,B18413,Salad,18:46:53,3,6.0,1.44,0.0,19.44,Food
2023-07-24,B18414,Salad,12:46:39,3,2.5,0.6,0.0,8.1,Food
2023-07-24,B18415,Tea,11:17:41,2,7.0,1.12,0.7,14.42,Beverage
2023-07-24,B18416,Tea,08:34:15,3,7.0,1.68,1.05,21.63,Beverage
2023-07-24,B18417,Coffee,09:03:23,3,8.0,1.92,0.0,25.92,Beverage
2023-07-24,B18418,Salad,16:53:08,2,6.0,0.96,0.6,12.36,Food
2023-07-24,B18419,Pastry,23:33:31,1,8.0,0.64,0.4,8.24,Food
2023-07-24,B18420,Salad,04:51:09,2,5.0,0.8,0.5,10.3,Food
2023-07-24,B18421,Coffee,04:01:27,2,3.5,0.56,0.7,6.86,Beverage
2023-07-24,B18422,Salad,14:43:33,3,4.0,0.96,0.0,12.96,Food
2023-07-24,B18423,Salad,16:33:47,3,3.0,0.72,0.0,9.72,Food
2023-07-24,B18424,Tea,05:56:57,2,3.0,0.48,0.3,6.18,Beverage
2023-07-24,B18425,Tea,22:28:45,3,8.0,1.92,2.4,23.52,Beverage
2023-07-24,B18426,Coffee,14:30:49,2,8.0,1.28,0.0,17.28,Beverage
2023-07-24,B18427,Coffee,23:59:20,1,4.0,0.32,0.2,4.12,Beverage
2023-07-24,B18428,Coffee,23:04:56,1,5.0,0.4,0.0,5.4,Beverage
2023-07-24,B18429,Pastry,16:45:32,1,3.0,0.24,0.3,2.94,Food
2023-07-24,B18430,Sandwich,01:22:52,3,4.0,0.96,0.6,12.36,Food
2023-07-24,B18431,Coffee,23:40:58,3,5.0,1.2,0.0,16.2,Beverage
2023-07-24,B18432,Sandwich,22:48:41,1,3.0,0.24,0.3,2.94,Food
2023-07-24,B18433,Sandwich,09:31:55,3,7.0,1.68,0.0,22.68,Food
2023-07-24,B18434,Pastry,19:08:53,2,3.0,0.48,0.6,5.88,Food
2023-07-24,B18435,Tea,15:49:24,3,4.0,0.96,0.0,12.96,Beverage
2023-07-24,B18436,Tea,06:05:05,3,2.5,0.6,0.38,7.72,Beverage
2023-07-24,B18437,Tea,20:49:32,1,6.0,0.48,0.0,6.48,Beverage
2023-07-24,B18438,Coffee,01:25:39,3,7.0,1.68,0.0,22.68,Beverage
2023-07-24,B18439,Pastry,16:27:20,3,5.0,1.2,0.75,15.45,Food
2023-07-24,B18440,Tea,09:04:04,2,4.0,0.64,0.8,7.84,Beverage
2023-07-24,B18441,Salad,16:37:55,1,7.0,0.56,0.7,6.86,Food
2023-07-24,B18442,Salad,23:52:29,3,3.0,0.72,0.9,8.82,Food
2023-07-24,B18443,Sandwich,21:40:31,2,4.5,0.72,0.0,9.72,Food
2023-07-24,B18444,Coffee,17:52:14,1,2.5,0.2,0.12,2.58,Beverage
2023-07-24,B18445,Salad,20:21:29,3,3.0,0.72,0.9,8.82,Food
2023-07-24,B18446,Sandwich,19:27:16,2,7.0,1.12,0.7,14.42,Food
2023-07-24,B18447,Tea,19:59:23,3,8.0,1.92,1.2,24.72,Beverage
2023-07-24,B18448,Tea,02:50:17,2,2.5,0.4,0.5,4.9,Beverage
2023-07-24,B18449,Pastry,13:59:18,3,4.5,1.08,0.0,14.58,Food
2023-07-24,B18450,Pastry,08:24:30,3,8.0,1.92,0.0,25.92,Food
2023-07-24,B18451,Sandwich,10:56:34,3,3.5,0.84,1.05,10.29,Food
2023-07-24,B18452,Tea,14:25:45,1,3.0,0.24,0.15,3.09,Beverage
2023-07-24,B18453,Sandwich,08:32:45,2,5.0,0.8,1.0,9.8,Food
2023-07-24,B18454,Sandwich,20:36:39,1,6.0,0.48,0.3,6.18,Food
2023-07-24,B18455,Pastry,20:05:31,1,4.0,0.32,0.2,4.12,Food
2023-07-24,B18456,Coffee,10:19:38,2,3.0,0.48,0.6,5.88,Beverage
2023-07-24,B18457,Coffee,01:06:19,2,5.0,0.8,0.0,10.8,Beverage
2023-07-24,B18458,Pastry,00:12:06,3,2.5,0.6,0.75,7.35,Food
2023-07-24,B18459,Tea,04:26:22,3,2.5,0.6,0.0,8.1,Beverage
2023-07-24,B18460,Tea,18:20:15,2,8.0,1.28,0.0,17.28,Beverage
2023-07-24,B18461,Coffee,21:35:48,1,2.5,0.2,0.0,2.7,Beverage
2023-07-24,B18462,Tea,19:03:00,2,6.0,0.96,0.6,12.36,Beverage
2023-07-24,B18463,Salad,04:17:46,1,7.0,0.56,0.7,6.86,Food
2023-07-24,B18464,Sandwich,22:46:03,1,3.0,0.24,0.15,3.09,Food
2023-07-25,B18465,Coffee,22:37:19,1,4.0,0.32,0.0,4.32,Beverage
2023-07-25,B18466,Tea,01:54:25,3,3.0,0.72,0.45,9.27,Beverage
2023-07-25,B18467,Sandwich,11:10:34,3,7.0,1.68,0.0,22.68,Food
2023-07-25,B18468,Coffee,05:36:42,2,4.5,0.72,0.45,9.27,Beverage
2023-07-25,B18469,Tea,14:07:02,2,2.5,0.4,0.5,4.9,Beverage
2023-07-25,B18470,Salad,12:47:42,2,3.5,0.56,0.7,6.86,Food
2023-07-25,B18471,Coffee,17:41:15,1,7.0,0.56,0.0,7.56,Beverage
2023-07-25,B18472,Tea,23:39:48,3,4.0,0.96,1.2,11.76,Beverage
2023-07-25,B18473,Tea,04:16:14,1,7.0,0.56,0.35,7.21,Beverage
2023-07-25,B18474,Pastry,08:20:54,3,7.0,1.68,2.1,20.58,Food
2023-07-25,B18475,Coffee,12:51:13,3,3.5,0.84,0.0,11.34,Beverage
2023-07-25,B18476,Pastry,23:51:39,2,6.0,0.96,0.6,12.36,Food
2023-07-25,B18477,Tea,08:49:00,2,4.5,0.72,0.9,8.82,Beverage
2023-07-25,B18478,Pastry,22:38:06,1,5.0,0.4,0.5,4.9,Food
2023-07-25,B18479,Tea,15:23:43,2,8.0,1.28,0.0,17.28,Beverage
2023-07-25,B18480,Tea,17:37:39,3,5.0,1.2,1.5,14.7,Beverage
2023-07-25,B18481,Tea,05:40:35,2,6.0,0.96,0.0,12.96,Beverage
2023-07-25,B18482,Salad,23:31:43,2,8.0,1.28,1.6,15.68,Food
2023-07-25,B18483,Sandwich,18:22:21,1,3.5,0.28,0.18,3.6,Food
2023-07-25,B18484,Pastry,16:13:00,2,4.5,0.72,0.9,8.82,Food
2023-07-25,B18485,Sandwich,13:27:35,1,2.5,0.2,0.12,2.58,Food
2023-07-25,B18486,Pastry,15:17:01,1,4.5,0.36,0.45,4.41,Food
2023-07-25,B18487,Sandwich,14:38:34,1,8.0,0.64,0.4,8.24,Food
2023-07-25,B18488,Coffee,19:33:40,1,6.0,0.48,0.0,6.48,Beverage
2023-07-25,B18489,Tea,19:19:08,2,5.0,0.8,0.5,10.3,Beverage
2023-07-25,B18490,Coffee,06:36:09,2,3.5,0.56,0.7,6.86,Beverage
2023-07-25,B18491,Salad,03:22:13,3,4.5,1.08,0.0,14.58,Food
2023-07-25,B18492,Tea,22:35:10,1,6.0,0.48,0.0,6.48,Beverage
2023-07-25,B18493,Tea,03:36:22,1,8.0,0.64,0.8,7.84,Beverage
2023-07-25,B18494,Coffee,00:20:28,2,4.5,0.72,0.9,8.82,Beverage
2023-07-25,B18495,Coffee,07:57:49,3,8.0,1.92,2.4,23.52,Beverage
2023-07-25,B18496,Coffee,02:03:26,1,8.0,0.64,0.0,8.64,Beverage
2023-07-25,B18497,Salad,10:15:07,3,6.0,1.44,0.9,18.54,Food
2023-07-25,B18498,Tea,08:28:53,3,3.0,0.72,0.45,9.27,Beverage
2023-07-25,B18499,Coffee,04:30:35,1,4.0,0.32,0.0,4.32,Beverage
2023-07-25,B18500,Tea,15:32:05,1,3.5,0.28,0.18,3.6,Beverage
2023-07-25,B18501,Tea,00:10:14,1,8.0,0.64,0.8,7.84,Beverage
2023-07-25,B18502,Salad,04:18:27,2,6.0,0.96,1.2,11.76,Food
2023-07-25,B18503,Salad,16:38:23,3,7.0,1.68,1.05,21.63,Food
2023-07-25,B18504,Sandwich,12:54:59,3,8.0,1.92,0.0,25.92,Food
2023-07-25,B18505,Tea,10:14:28,2,8.0,1.28,0.0,17.28,Beverage
2023-07-25,B18506,Salad,10:21:18,2,7.0,1.12,0.7,14.42,Food
2023-07-25,B18507,Tea,06:59:15,2,3.5,0.56,0.35,7.21,Beverage
2023-07-25,B18508,Tea,19:39:26,3,3.0,0.72,0.45,9.27,Beverage
2023-07-25,B18509,Sandwich,05:03:26,2,6.0,0.96,0.6,12.36,Food
2023-07-25,B18510,Sandwich,23:38:24,2,4.5,0.72,0.9,8.82,Food
2023-07-25,B18511,Pastry,13:36:44,3,2.5,0.6,0.75,7.35,Food
2023-07-25,B18512,Sandwich,06:17:56,2,5.0,0.8,0.0,10.8,Food
2023-07-25,B18513,Sandwich,23:52:14,2,4.5,0.72,0.45,9.27,Food
2023-07-25,B18514,Coffee,07:17:55,2,3.0,0.48,0.3,6.18,Beverage
2023-07-25,B18515,Coffee,20:01:15,2,4.0,0.64,0.4,8.24,Beverage
2023-07-25,B18516,Salad,03:47:40,2,2.5,0.4,0.0,5.4,Food
2023-07-25,B18517,Coffee,14:04:26,2,6.0,0.96,1.2,11.76,Beverage
2023-07-25,B18518,Coffee,17:40:49,3,8.0,1.92,0.0,25.92,Beverage
2023-07-25,B18519,Tea,04:03:03,3,6.0,1.44,0.9,18.54,Beverage
2023-07-25,B18520,Tea,04:20:31,3,4.0,0.96,0.6,12.36,Beverage
2023-07-25,B18521,Pastry,14:16:27,2,2.5,0.4,0.0,5.4,Food
2023-07-25,B18522,Tea,00:49:31,3,3.5,0.84,1.05,10.29,Beverage
2023-07-25,B18523,Salad,10:58:53,1,5.0,0.4,0.5,4.9,Food
2023-07-25,B18524,Tea,05:19:34,3,4.0,0.96,0.6,12.36,Beverage
2023-07-25,B18525,Tea,00:52:18,1,4.5,0.36,0.0,4.86,Beverage
2023-07-25,B18526,Pastry,09:28:34,2,6.0,0.96,1.2,11.76,Food
2023-07-25,B18527,Coffee,06:34:34,2,3.5,0.56,0.7,6.86,Beverage
